################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4653805058703518E-01 a       346     0    24     1     1
 -4.7399388692311056E-01 a       347     0    24     1     2
  1.8409007325457791E-02 a       348     0    24     1     3
  2.0309555288409531E-01 a       349     0    24     1     4
  2.5713409231669065E-01 a       350     0    24     1     5
  8.1930446325099618E-02 a       351     0    24     1     6
 -4.9463759388842961E-02 a       352     0    24     1     7
  1.6332244370525806E-01 a       353     0    24     1     8
 -1.3316579617179308E-01 a       354     0    24     1     9
  5.9995808296206182E-02 a       355     0    24     1    10
  1.0174400432683013E-01 a       356     0    24     1    11
  4.6767154180671783E-01 a       357     0    24     1    12
 -2.7399226104147828E-01 a       358     0    24     1    13
 -3.0043027094862740E-01 a       359     0    24     1    14
 -4.2594055409785864E-01 a       360     0    24     1    15
 -7.8520337178780486E-01 a       361     0    25     1     1
 -2.9791207651980534E-01 a       362     0    25     1     2
 -4.5498898334600656E-02 a       363     0    25     1     3
 -4.1345531318156209E-01 a       364     0    25     1     4
  4.4801323461715276E-01 a       365     0    25     1     5
  3.6300493422038234E-02 a       366     0    25     1     6
 -1.1843167877924718E+00 a       367     0    25     1     7
  3.4937898971899806E-01 a       368     0    25     1     8
 -8.4559407978444801E-01 a       369     0    25     1     9
 -2.6141070566874036E-01 a       370     0    25     1    10
  3.7856437610137877E-01 a       371     0    25     1    11
  1.3356035877358566E-01 a       372     0    25     1    12
  2.2166368705999284E-01 a       373     0    25     1    13
 -8.5030268802173115E-01 a       374     0    25     1    14
  9.0882508329856879E-02 a       375     0    25     1    15
 -1.1325058728476849E+00 a       376     0    26     1     1
  1.8429794154390227E+00 a       377     0    26     1     2
  9.4522212622763102E-01 a       378     0    26     1     3
 -7.4362233718652948E-01 a       379     0    26     1     4
 -2.2298394552871550E-01 a       380     0    26     1     5
  3.1027375110755955E+00 a       381     0    26     1     6
 -2.4284973699109957E+00 a       382     0    26     1     7
  1.3741763536228819E+00 a       383     0    26     1     8
  1.5403459994013498E+00 a       384     0    26     1     9
 -7.8276631045102962E-01 a       385     0    26     1    10
  3.8970103371608089E+00 a       386     0    26     1    11
 -5.7243876629318668E-01 a       387     0    26     1    12
  1.2066076399146166E+00 a       388     0    26     1    13
 -1.0409004941967921E+00 a       389     0    26     1    14
 -2.1973910211419359E+00 a       390     0    26     1    15
 -3.8189692136714626E-01 a       391     0    27     1     1
 -6.7891783992823362E-02 a       392     0    27     1     2
  3.7278316080862968E-02 a       393     0    27     1     3
 -5.0853776872329426E-01 a       394     0    27     1     4
 -4.5775352005790465E-01 a       395     0    27     1     5
  7.5464050011097891E-02 a       396     0    27     1     6
 -7.4659890909079027E-02 a       397     0    27     1     7
  5.4622536842259450E-01 a       398     0    27     1     8
  1.9669326847823657E-01 a       399     0    27     1     9
  3.7344244359140205E-01 a       400     0    27     1    10
  1.4447016397890741E-01 a       401     0    27     1    11
 -2.7333959484531678E-01 a       402     0    27     1    12
  1.3466571770767908E+00 a       403     0    27     1    13
  8.7729270487291877E-01 a       404     0    27     1    14
  3.6446800424506037E-01 a       405     0    27     1    15
  6.2058066979820037E-01 a       406     0    28     1     1
 -9.6755100883379394E-02 a       407     0    28     1     2
 -7.8654866876439661E-02 a       408     0    28     1     3
 -4.6632627062444709E-01 a       409     0    28     1     4
  5.8132454384080538E-02 a       410     0    28     1     5
 -6.7300699428143901E-02 a       411     0    28     1     6
 -1.5909087873390865E-01 a       412     0    28     1     7
  3.2247234667531988E-01 a       413     0    28     1     8
  1.3342357554780477E+00 a       414     0    28     1     9
  4.8747276823184603E-02 a       415     0    28     1    10
 -1.3387851701663137E-01 a       416     0    28     1    11
 -2.5332520474096276E-01 a       417     0    28     1    12
 -1.5230152233243635E-01 a       418     0    28     1    13
  4.0581254802633387E-01 a       419     0    28     1    14
 -2.0824162911936273E-01 a       420     0    28     1    15
  9.0311954962149665E-01 a       421     0    29     1     1
 -2.6571927919510099E+00 a       422     0    29     1     2
  3.1213027398333154E-01 a       423     0    29     1     3
 -2.9227026635175553E+00 a       424     0    29     1     4
 -2.2868083005757618E+00 a       425     0    29     1     5
  2.5573041700750053E-02 a       426     0    29     1     6
  3.0617907045732111E+00 a       427     0    29     1     7
 -6.2491255096896814E-01 a       428     0    29     1     8
 -1.7193220684083126E+00 a       429     0    29     1     9
 -3.4571231260475948E+00 a       430     0    29     1    10
 -3.6656798983141575E-01 a       431     0    29     1    11
  9.4604630577517412E-01 a       432     0    29     1    12
  1.1766104809361142E+00 a       433     0    29     1    13
  8.7145355162175497E-01 a       434     0    29     1    14
  6.9972785070764876E-01 a       435     0    29     1    15
  2.5349982772044333E-01 a       436     0    30     1     1
  1.2354499987444560E+00 a       437     0    30     1     2
 -4.3778112863632634E-01 a       438     0    30     1     3
  1.9422357511801236E+00 a       439     0    30     1     4
 -2.1690661550904493E+00 a       440     0    30     1     5
 -1.5183518952502303E-02 a       441     0    30     1     6
 -1.1311349707710971E+00 a       442     0    30     1     7
  4.2698231918884817E+00 a       443     0    30     1     8
  6.3487493882819279E-01 a       444     0    30     1     9
 -1.2703637990862664E+00 a       445     0    30     1    10
 -9.4168105864463436E-01 a       446     0    30     1    11
 -8.6545319375754093E-01 a       447     0    30     1    12
  3.4287609463366137E-01 a       448     0    30     1    13
 -1.5420772759925587E+00 a       449     0    30     1    14
 -1.9336076788097550E-01 a       450     0    30     1    15
  4.2167941279048007E+00 a       451     0    31     1     1
 -5.5590815222656431E-01 a       452     0    31     1     2
 -1.4040643835573088E+00 a       453     0    31     1     3
  1.9162965857026191E+00 a       454     0    31     1     4
  3.3929469713028202E+00 a       455     0    31     1     5
  1.2316065036938069E+00 a       456     0    31     1     6
  1.8939184886546019E+00 a       457     0    31     1     7
  4.2305887196892993E+00 a       458     0    31     1     8
  3.6331644673903112E+00 a       459     0    31     1     9
 -5.0429184557844486E+00 a       460     0    31     1    10
  2.6342355165898157E+00 a       461     0    31     1    11
  2.1131878528084140E+00 a       462     0    31     1    12
  1.3515243895294664E+00 a       463     0    31     1    13
  1.5190605786271774E+00 a       464     0    31     1    14
 -8.4239104613766969E-01 a       465     0    31     1    15
 -3.2235553608659271E+00 a       466     0    32     1     1
  1.5131963056322602E+00 a       467     0    32     1     2
 -7.6027237468645492E-01 a       468     0    32     1     3
  3.4523954685083658E-01 a       469     0    32     1     4
  1.5068133798993575E+00 a       470     0    32     1     5
  1.7206020867695366E+00 a       471     0    32     1     6
 -2.0131652678299972E+00 a       472     0    32     1     7
 -3.8609472271079599E+00 a       473     0    32     1     8
 -2.2917199484543254E+00 a       474     0    32     1     9
  1.8183454044553486E+00 a       475     0    32     1    10
  4.5428444614363372E-01 a       476     0    32     1    11
 -1.0731001480184785E-01 a       477     0    32     1    12
  3.4727167720489525E+00 a       478     0    32     1    13
 -5.2499354671912357E+00 a       479     0    32     1    14
  2.8555261275188628E+00 a       480     0    32     1    15
  1.0956687879371840E+00 a       481     0    33     1     1
  2.5524590063288916E-01 a       482     0    33     1     2
  4.7136870819517046E-01 a       483     0    33     1     3
  3.2247019636236529E+00 a       484     0    33     1     4
 -1.3097994506393706E+00 a       485     0    33     1     5
 -7.3451489894033216E-03 a       486     0    33     1     6
  1.1412887926144211E+00 a       487     0    33     1     7
 -1.5789558029613053E+00 a       488     0    33     1     8
  3.3463470751758700E-01 a       489     0    33     1     9
  1.4653103710445401E+00 a       490     0    33     1    10
 -5.7679484816329385E-01 a       491     0    33     1    11
  1.9076105008468685E+00 a       492     0    33     1    12
  2.0967448323128535E+00 a       493     0    33     1    13
 -1.2604407203253898E+00 a       494     0    33     1    14
  3.1609174201391355E-01 a       495     0    33     1    15
  5.1794374230336828E+00 a       496     0    34     1     1
  3.6203583342770522E+00 a       497     0    34     1     2
  4.3738894323688465E-01 a       498     0    34     1     3
  9.3049011327133935E-01 a       499     0    34     1     4
 -5.7835140121342565E+00 a       500     0    34     1     5
  1.1095080774466608E+00 a       501     0    34     1     6
 -3.5619180882646306E+00 a       502     0    34     1     7
 -4.2999334866133037E+00 a       503     0    34     1     8
 -1.6062558183501863E+00 a       504     0    34     1     9
 -6.9640963754789495E-02 a       505     0    34     1    10
 -1.3343199661889631E+00 a       506     0    34     1    11
 -1.1258337852515186E+00 a       507     0    34     1    12
 -4.7174438327884944E+00 a       508     0    34     1    13
 -4.9239064577107943E+00 a       509     0    34     1    14
  1.4869244164054769E+00 a       510     0    34     1    15
 -4.8004349781083999E-01 a       511     0    35     1     1
  2.8549411103668487E+00 a       512     0    35     1     2
 -2.7242822379904658E-01 a       513     0    35     1     3
 -3.9792011861838379E+00 a       514     0    35     1     4
 -1.5500260030854036E+00 a       515     0    35     1     5
  6.0135043875147487E-01 a       516     0    35     1     6
  7.6320557679002132E-01 a       517     0    35     1     7
  1.1574835606761043E+00 a       518     0    35     1     8
  1.0676848175321227E+00 a       519     0    35     1     9
  1.8432248128776834E+00 a       520     0    35     1    10
 -1.0176730482303138E+00 a       521     0    35     1    11
 -2.6464884434056999E+00 a       522     0    35     1    12
  6.9643268970879890E-01 a       523     0    35     1    13
  3.2772148577420803E+00 a       524     0    35     1    14
 -2.0206562046215772E+00 a       525     0    35     1    15
  1.5718079856439426E-02 a       526     0    36     1     1
 -2.1631732920183167E-01 a       527     0    36     1     2
  1.4825066905527920E-01 a       528     0    36     1     3
 -1.2377450899077547E+00 a       529     0    36     1     4
  1.6055521204039489E+00 a       530     0    36     1     5
